,DEL,INS,OK,SUB,page_num
192,26.0,33.0,145.0,61.0,206.0
193,13.0,26.0,145.0,51.0,207.0
194,46.0,44.0,87.0,67.0,208.0
195,26.0,26.0,114.0,71.0,209.0
196,15.0,18.0,124.0,42.0,210.0
197,0.0,0.0,,2.0,211.0
198,4.0,17.0,151.0,59.0,212.0
199,39.0,47.0,83.0,82.0,213.0
200,33.0,33.0,121.0,43.0,214.0
201,31.0,36.0,150.0,42.0,215.0
202,37.0,46.0,123.0,63.0,216.0
203,25.0,24.0,49.0,44.0,217.0
204,0.0,0.0,,1.0,219.0
205,52.0,39.0,96.0,83.0,220.0
206,32.0,37.0,136.0,83.0,221.0
207,13.0,27.0,201.0,55.0,222.0
208,29.0,46.0,146.0,77.0,223.0
209,10.0,30.0,157.0,85.0,224.0
210,10.0,15.0,35.0,34.0,225.0
