,DEL,INS,OK,SUB,page_num
191,20.0,33.0,117.0,60.0,205.0
192,28.0,30.0,167.0,37.0,206.0
193,13.0,17.0,169.0,27.0,207.0
194,48.0,44.0,107.0,45.0,208.0
195,31.0,23.0,123.0,57.0,209.0
196,20.0,19.0,137.0,24.0,210.0
197,9.0,24.0,161.0,44.0,212.0
198,41.0,52.0,98.0,65.0,213.0
199,31.0,56.0,125.0,41.0,214.0
200,25.0,48.0,161.0,37.0,215.0
201,36.0,58.0,131.0,56.0,216.0
202,22.0,39.0,50.0,46.0,217.0
203,0.0,0.0,,1.0,219.0
204,57.0,48.0,97.0,77.0,220.0
205,38.0,45.0,141.0,72.0,221.0
206,18.0,37.0,199.0,52.0,222.0
207,23.0,61.0,172.0,57.0,223.0
208,21.0,38.0,146.0,85.0,224.0
209,12.0,17.0,36.0,31.0,225.0
